	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Entomoplasmatales	120.5	312.5	1396.5	61.0	139.5	2128.0	761.5	91.5	913.5	180.0	4753.0	1389.5	6.0	2608.5	103.0	93.0	338.0	1099.5	1265.0	512.5	451.0	33.5	1285.0	423.0	11.0	1238.5	256.0	250.5	1028.0	410.5	525.5	2032.5	100.5	885.5	1598.5	3356.5	586.5	1443.5	1078.0	2685.5	1433.0	38.0	45.0	6.5	2.0	3.0	13.5	7.5	6.0	233.5	1280.0	68.0	75639.0	560.0	858.5
Acholeplasmatales	109.0	362.0	1694.0	46.0	500.5	2952.0	810.0	92.5	1239.0	251.5	3829.5	1226.5	14.0	1777.0	89.0	129.5	348.0	1382.0	1615.0	917.0	640.0	8.0	1052.5	583.5	7.0	1337.5	390.5	465.5	862.0	500.5	341.0	2406.0	187.5	1405.0	1904.0	2133.0	764.5	1771.0	1497.0	2652.5	2896.5	2.0	1.5	1.0	5.0	2.0	6.0	3.5	9.5	523.5	1767.0	4.0	418.5	459.5	770.5
Anaeroplasmatales	0.0	10.0	6.0	5.0	5.0	35.0	0.0	0.0	3.0	2.5	37.0	12.5	0.0	32.5	0.0	0.0	3.0	42.5	48.0	20.0	0.0	0.0	19.0	6.0	0.0	11.0	0.0	1.0	2.0	3.0	6.0	95.0	0.0	27.0	38.5	32.5	17.0	11.0	14.0	44.0	21.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	9.0	0.0	8.5	10.0	19.0
Eubacteriales	10247.5	27302.5	117712.0	8499.0	13794.5	238706.5	115895.5	13591.0	84297.5	19671.5	221191.5	258333.5	1137.0	68224.0	10183.0	25705.5	196795.0	76365.5	203625.0	110041.5	34367.0	686.0	128978.5	45355.5	879.0	149289.5	32986.0	39401.0	354136.5	60253.5	38249.5	2700858.0	10058.5	122636.0	107090.5	344911.0	151428.5	198152.0	122421.0	205722.0	521846.5	446.0	457.0	448.5	471.0	748.5	604.0	1268.0	863.5	193650.5	138555.0	597.5	108899.0	135314.5	247549.5
Lactobacillales	20493.5	227865.5	142578.0	6078.5	16601.0	295553.5	141163.0	17286.5	152113.5	27759.0	219127.0	248510.5	1378.0	205202.0	54490.0	28840.0	272146.0	54510.5	180914.5	81625.5	63543.5	1380.0	193677.0	109412.0	1014.0	228949.0	53652.0	51735.5	276193.5	95672.0	85784.5	1371469.0	8218.5	127816.5	83291.5	180037.0	62324.5	204892.0	141898.0	415361.5	305111.0	974.5	910.0	546.0	441.5	718.0	752.5	913.5	738.5	167928.5	113715.5	1341.0	1351921.0	72148.0	203082.5
Thermodesulfobacteriales	28.5	89.0	476.0	31.0	62.0	818.0	130.5	11.0	366.5	59.0	706.5	250.5	4.0	403.5	24.5	29.0	117.0	547.5	378.5	361.5	81.0	5.0	240.5	144.0	3.0	324.0	64.5	103.0	366.0	167.5	94.0	689.0	47.5	412.5	560.0	512.5	365.0	578.5	476.5	1004.5	712.5	0.0	0.0	0.0	3.0	1.0	1.0	2.0	3.0	41.5	616.0	1.5	121.5	211.0	205.5
Chrysiogenales	17.0	37.0	202.0	11.5	32.0	328.5	110.0	3.5	142.5	43.0	308.0	150.0	1.0	193.5	6.0	15.0	44.0	166.0	231.5	128.5	99.5	1.0	146.0	68.0	0.0	152.0	76.5	42.0	97.5	39.0	105.5	278.5	28.0	143.5	227.5	282.5	92.0	254.5	199.0	242.0	373.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	81.5	235.0	1.0	212.0	44.0	67.0
Herpetosiphonales	28.0	86.0	454.0	9.0	38.5	488.0	272.0	21.0	334.0	55.0	594.5	688.5	3.0	275.5	30.5	28.5	1625.0	258.0	610.0	175.0	107.0	2.0	266.5	102.5	1.0	351.0	108.0	187.5	350.0	207.0	109.5	399.5	12.0	354.0	239.5	322.0	213.0	470.0	177.0	703.0	563.5	0.0	0.0	0.5	0.0	1.5	2.5	2.0	1.0	167.0	328.0	2.0	240.0	221.5	483.5
Thermomicrobiales	70.5	130.5	580.5	23.5	43.5	618.0	423.0	14.0	357.0	69.5	488.5	510.0	0.0	248.0	46.0	24.0	183.0	273.0	597.5	257.5	129.5	2.0	294.5	253.5	1.0	345.5	133.5	215.5	450.0	256.5	122.0	510.0	26.0	341.0	285.5	399.0	219.0	673.5	441.5	1476.5	1008.0	0.5	0.0	1.0	1.0	1.0	0.5	1.0	3.5	209.5	445.0	3.0	228.0	178.5	439.0
Nitrospirales	226.0	562.0	2705.5	85.5	368.0	8733.5	1715.0	73.0	2176.5	356.5	4331.5	1485.5	10.5	2529.5	902.0	121.5	1081.0	2239.0	2835.5	1823.5	875.0	25.0	1521.5	941.0	11.5	2609.0	656.5	727.0	2878.0	706.0	2492.0	3068.5	232.5	2348.5	2714.5	3430.0	1813.0	4293.5	2705.5	6211.0	3825.5	6.5	2.0	9.5	9.0	6.0	8.0	8.0	9.5	544.5	2983.5	8.0	1114.5	1081.0	5284.5
Deferribacterales	102.0	177.5	1054.5	55.0	127.5	1876.0	441.5	30.0	755.5	177.0	1687.0	751.0	3.0	741.0	71.5	38.5	313.0	775.5	951.5	500.0	283.5	8.0	464.0	477.0	1.0	739.0	188.5	299.5	810.0	398.5	311.5	1477.5	105.0	802.5	960.5	1071.5	739.0	1650.0	1142.0	1642.5	1332.0	1.0	3.0	2.0	3.0	4.5	1.0	1.5	3.0	220.5	1130.0	0.0	248.0	409.0	639.0
Chlorobiales	156.5	408.0	2207.5	110.0	855.5	4064.0	735.0	44.0	1762.5	363.0	3556.5	1172.5	11.5	1968.5	116.0	133.0	487.0	2015.5	1722.0	1053.0	805.5	10.5	1177.0	692.0	7.0	1803.5	347.0	567.5	1446.5	774.5	647.0	2720.5	264.0	1617.0	2179.0	2315.0	1374.0	2944.5	1984.0	3667.0	2135.0	4.5	6.0	5.0	8.0	6.0	9.5	5.5	8.5	588.5	2680.0	3.5	419.5	734.0	722.5
Flavobacteriales	9428.5	50642.5	94718.0	4083.0	14852.0	165938.5	41684.5	6729.0	80622.0	13768.5	171215.5	76492.5	582.5	72699.5	14760.0	14590.0	37971.0	77018.5	199584.5	57974.0	30560.5	520.5	87297.5	40930.5	627.5	278892.5	26528.0	34046.0	122497.5	29748.5	34941.5	107852.0	7799.0	83595.0	77054.0	94731.0	52717.5	172420.5	107740.5	203530.5	203946.0	148.0	185.0	279.0	266.5	396.5	356.5	436.5	432.0	28173.5	91958.0	251.5	72179.0	38346.5	71155.0
Sphingobacteriales	2150.0	3893.5	22904.5	771.0	3111.5	29183.5	11102.5	757.0	14431.5	2816.0	32521.5	15319.5	130.5	18269.5	3411.5	2491.0	9118.5	15180.5	28369.5	10011.5	8262.5	120.5	10330.5	8628.5	113.5	20264.5	6155.0	7186.5	28970.5	6125.5	4718.5	20658.0	1623.0	25755.0	18741.5	19716.0	10295.0	27010.5	24491.5	37333.0	30933.5	43.5	39.5	50.0	44.0	57.5	56.5	75.5	76.0	5426.0	19216.0	57.0	25792.5	6026.5	8902.5
Dictyoglomales	43.0	167.0	712.0	18.0	80.5	1293.5	360.0	16.0	578.0	76.5	1143.0	275.0	3.0	705.5	25.0	16.5	156.5	638.5	1037.0	230.0	130.5	1.0	376.0	183.5	2.0	325.0	143.0	137.0	274.5	331.0	112.0	1054.5	95.5	663.0	881.5	786.0	360.0	833.5	689.0	1169.0	1724.5	2.0	2.5	2.0	3.0	3.0	3.0	3.0	3.0	90.0	716.5	1.0	94.5	307.0	146.0
Fusobacteriales	1408.5	10876.0	16625.5	460.5	1149.5	23216.0	18843.0	4982.5	17824.0	1777.0	17582.0	31358.5	109.5	8536.5	1521.0	1153.0	6136.0	3809.0	19678.0	4653.5	3795.5	66.0	13383.5	4442.0	83.0	11574.5	3894.0	4120.0	37935.0	3564.5	3623.0	8759.0	403.0	6708.0	4941.0	8806.5	4938.5	12030.5	10548.0	53674.0	31218.0	45.0	35.0	47.5	48.0	74.0	75.5	70.5	91.5	10803.0	10547.0	52.5	21233.0	5093.5	16483.5
Terriglobales	277.5	849.0	3975.5	138.0	468.5	7655.0	1841.5	139.0	20425.0	447.0	5387.5	1714.5	32.5	3591.5	170.5	189.5	920.5	3329.5	2906.0	1889.0	1177.5	30.0	1645.5	1243.0	15.0	2514.0	680.5	1038.0	2457.0	1045.5	2238.5	4898.0	401.5	2795.0	3426.5	4059.0	2252.0	4942.5	3288.0	6018.0	4682.0	3.5	4.0	9.5	8.0	8.0	13.5	15.5	15.5	511.5	3548.5	6.0	927.5	1349.0	3486.0
Rhodospirillales	2233.0	5181.0	30402.5	910.0	2471.0	31265.5	11877.5	1516.5	17452.5	3261.5	37896.0	53676.5	226.5	18312.5	8870.5	3007.0	9630.5	17291.0	24764.0	12601.5	7524.0	98.5	13766.5	9599.0	101.0	16921.0	5803.5	10126.0	21838.5	6442.0	7503.0	26663.0	1865.0	18902.0	18016.0	21399.5	13596.0	36436.0	23661.5	39407.5	38260.0	61.0	105.5	51.5	51.5	79.5	71.0	83.0	104.0	4731.0	19054.5	112.0	12056.5	8795.0	154211.0
Rhodobacterales	8567.5	21655.0	85319.0	2335.5	7249.0	108395.0	74178.5	5721.0	88505.0	11788.0	102966.0	87008.0	498.0	47759.5	7296.0	8445.0	41532.5	46805.0	164696.5	43633.0	34415.0	474.5	91800.5	32807.5	352.0	69089.5	28938.0	38204.5	96825.0	35053.0	25834.5	75576.5	6423.5	113438.5	48680.0	99767.0	42839.0	110354.0	113777.0	162863.5	230252.5	218.5	226.5	274.0	242.5	386.5	298.5	415.5	397.5	37232.0	76695.5	323.5	170820.0	46147.5	88987.5
Sphingomonadales	24237.5	49544.0	259835.5	8131.0	18808.0	337265.5	117533.5	10054.5	211763.5	34400.5	347924.0	140537.0	1282.5	178227.5	18170.5	24034.0	88299.5	174724.0	255501.0	118287.0	70036.5	1084.5	147494.5	97539.0	1089.0	221480.5	63009.0	70693.5	275124.5	85083.0	62226.0	235436.5	23118.0	230607.5	181122.5	220682.5	165202.0	279596.0	236422.0	525414.5	454748.5	472.0	498.0	651.0	651.0	939.0	765.5	1023.5	1062.0	88915.5	285087.0	638.0	84390.0	90594.5	257127.5
Caulobacterales	16666.0	29512.5	172718.5	4766.5	13617.5	171726.0	53294.5	8323.0	121841.0	16566.5	189700.0	77162.5	648.0	96809.5	14092.0	9721.0	75352.0	73849.5	213319.0	65548.0	51649.5	744.5	101468.5	46637.0	498.0	115473.5	31835.5	35784.0	174203.5	33900.0	24100.5	108943.5	14067.5	122324.5	80786.5	109621.0	61181.5	133184.0	102291.5	245624.5	230254.0	303.5	301.5	346.0	284.0	443.5	406.5	473.5	524.0	25623.0	126334.5	443.5	251291.0	45999.0	103990.5
Neisseriales	5632.0	253798.0	61961.5	2202.5	15114.0	109597.0	28778.5	9515.5	58876.0	10136.5	127174.0	75238.5	662.0	54112.5	6201.5	4563.5	48543.0	47843.0	55828.5	28657.0	20500.5	310.5	45552.5	24517.5	344.5	80987.5	17011.0	23496.0	84829.5	21873.5	18256.5	69706.0	5661.5	46101.5	54514.5	64148.0	41873.5	88056.0	65935.5	189259.5	107081.0	135.5	156.0	220.0	183.5	289.5	278.0	332.5	319.0	17700.5	77608.5	173.0	38736.0	24154.0	88575.5
Rhodocyclales	2100.5	5186.5	23894.5	915.5	4983.5	39672.0	10822.0	684.0	22528.5	3579.0	44841.5	14748.0	139.5	22189.5	1978.0	3157.0	9091.5	21788.0	36359.0	11374.5	7009.5	135.0	14571.0	8600.0	126.5	26706.0	6103.0	8017.5	24331.5	7419.5	6600.0	30269.0	2708.5	17939.0	26195.5	24127.0	13340.5	33392.0	30990.5	47636.0	58057.0	47.0	55.0	84.5	64.0	99.0	85.0	114.0	99.5	5969.5	28226.5	59.0	18043.5	9349.0	26359.5
Desulfurellales	78.0	222.5	969.0	42.0	121.5	2173.5	544.5	10.5	598.0	158.5	2812.5	588.5	4.0	939.0	52.5	67.0	239.0	1113.0	593.0	710.5	466.0	5.0	349.5	413.5	4.0	1042.5	161.0	228.5	762.5	341.5	251.5	1893.0	73.5	994.5	1958.0	1425.0	848.5	1690.0	1481.5	2205.5	1785.0	1.0	2.5	3.0	2.0	5.0	2.5	5.0	7.5	183.0	1466.5	0.0	136.5	353.5	560.0
Desulfovibrionales	397.0	1016.5	5001.0	206.0	1237.0	8650.5	2618.0	156.5	4688.0	677.5	8761.0	2903.5	25.5	5568.5	309.0	365.0	1710.5	4476.0	6297.0	2243.0	1939.5	26.5	2405.0	1846.5	30.0	3964.0	1379.5	1465.5	3680.5	1459.5	1507.0	7310.5	512.5	4067.5	5088.0	5948.0	2771.5	7830.5	5032.0	10135.0	7603.0	12.0	21.0	16.0	12.0	19.5	16.0	18.0	18.0	900.5	5118.5	22.0	2527.5	1736.0	22586.0
Desulfobacterales	148.0	417.5	1771.0	73.5	492.5	3368.5	874.0	50.0	1326.5	276.0	3440.5	1078.0	8.5	1820.0	127.0	96.5	479.5	2028.5	2091.5	1103.0	661.0	13.0	925.5	570.0	15.5	1808.0	384.5	492.0	1558.5	790.5	566.5	2611.0	312.0	1665.0	1997.0	2080.5	1051.5	2952.5	1880.0	4539.5	2828.5	1.5	5.0	6.0	4.5	4.5	3.0	12.0	11.0	410.0	1956.0	2.0	418.5	724.0	1459.0
Syntrophobacterales	64.5	139.0	884.0	25.5	163.0	1406.5	382.5	22.5	576.0	103.5	1423.5	471.5	4.5	703.0	66.0	118.0	233.0	701.0	803.5	427.0	338.5	4.0	417.5	256.0	4.5	532.0	140.0	227.0	454.0	216.5	340.0	1111.0	93.0	731.0	948.0	897.5	422.0	1102.5	745.0	1672.5	1285.0	2.0	1.0	2.0	2.0	3.0	2.0	2.0	2.0	208.5	1104.5	6.0	302.0	403.5	618.0
Bdellovibrionales	897.5	1962.0	12857.0	360.5	22866.5	15689.5	3313.0	298.5	9077.5	1399.0	16988.0	5340.0	59.0	9392.0	1033.5	700.0	3041.0	8702.0	10455.5	5664.0	3325.0	51.5	5535.5	3811.0	60.0	7606.0	2474.0	2526.0	16428.0	2408.5	2325.0	11582.5	905.5	9231.5	10653.5	10174.0	7149.5	13679.5	9679.5	20536.5	18690.5	27.0	11.5	35.0	22.0	34.5	39.5	41.5	48.0	1672.0	11065.5	24.5	2396.0	3675.5	5541.5
Campylobacterales	690.0	4513.0	9009.5	430.0	1506.5	17403.5	5296.5	448.0	8829.0	1309.0	17355.0	11149.5	52.0	8504.5	595.5	562.0	3599.0	8184.5	10331.5	4763.0	2633.5	54.0	6152.0	3930.0	34.0	6795.0	1980.5	3784.0	9020.0	3395.0	2848.0	13572.5	1100.0	8310.0	8972.5	9984.5	6600.0	14473.0	9671.0	17086.5	16661.5	14.0	14.0	26.0	24.0	38.0	35.0	49.0	33.0	2824.5	11011.0	16.5	3110.0	3815.5	6534.5
Fibrobacterales	31.0	106.0	907.5	23.0	118.5	1032.5	187.0	30.0	483.5	69.0	868.5	387.0	3.0	677.5	19.0	26.5	120.5	977.0	598.5	496.5	150.5	3.0	353.0	183.5	4.0	423.0	114.0	131.5	335.0	154.5	106.5	599.0	70.0	770.0	651.5	561.0	423.5	744.0	525.5	2250.5	826.5	2.0	1.0	3.0	2.0	0.0	2.0	4.0	3.0	36.0	1027.0	0.0	105.0	241.0	173.5
Gemmatimonadales	421.0	758.5	3269.5	136.0	400.0	6894.5	1974.0	233.0	4905.5	828.0	6015.0	2294.0	22.5	3093.5	219.0	1029.5	1505.5	3019.5	4072.5	2480.0	1462.0	23.0	1885.0	1817.5	24.0	3967.0	1198.5	1382.5	3708.5	1379.5	1719.0	3875.5	303.0	4213.5	2570.5	3791.5	2123.0	5217.0	3537.0	8850.0	9826.5	8.0	5.0	16.0	4.0	26.5	18.0	17.0	28.0	1250.5	3742.5	15.0	2934.0	1264.0	3761.5
Candidatus Procaibacterales	64.0	177.5	963.5	41.0	122.0	1623.5	374.5	75.5	681.0	229.5	1585.0	544.0	5.0	1034.5	58.0	84.0	180.0	1183.5	772.0	555.5	314.0	3.0	545.5	359.5	4.0	744.0	188.0	307.0	616.0	379.5	234.5	1278.5	142.0	723.0	1332.5	1100.5	527.5	1496.0	1435.0	1587.5	1387.5	0.0	2.0	7.0	1.0	2.0	3.0	2.0	4.5	77.0	910.0	1.5	195.0	338.5	801.5
Acidithiobacillales	317.0	412.5	3800.5	207.5	725.5	4271.0	1310.0	98.0	3886.0	372.0	5105.0	3231.5	21.0	2240.0	631.5	959.5	755.5	2439.0	3151.5	1458.5	879.0	15.5	1632.0	1030.0	8.5	1918.0	795.5	1980.5	2140.5	683.5	683.5	2899.0	263.0	2159.0	2493.0	2395.5	1376.0	5026.0	3268.0	4480.0	5842.5	8.0	7.5	8.0	13.5	9.0	9.0	12.0	13.0	669.5	3801.5	12.5	1181.0	1013.5	4311.0
Nautiliales	28.0	75.0	386.0	12.5	53.0	754.0	163.0	16.5	271.5	63.5	674.5	198.5	1.0	570.5	26.0	23.0	123.5	397.0	443.5	211.5	117.5	2.0	180.0	152.5	3.0	372.0	45.0	70.5	282.0	157.5	65.5	839.0	79.5	423.0	413.0	476.5	211.5	534.5	358.0	564.5	623.5	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	115.0	468.5	1.0	171.0	176.5	200.0
Parvularculales	29.5	68.0	482.0	7.0	22.0	658.5	238.0	18.5	197.0	45.0	633.0	220.5	4.5	337.0	45.5	24.0	101.0	324.5	455.0	269.5	138.5	0.0	382.0	109.0	0.0	180.5	179.0	128.0	482.5	67.5	146.0	474.0	87.0	602.0	390.5	347.0	187.0	489.5	393.5	727.5	711.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	101.5	432.5	0.0	105.5	135.0	188.0
Lentisphaerales	4.0	2.0	1.0	0.0	0.0	16.0	0.0	0.0	3.0	2.0	9.0	79.5	0.0	7.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	0.0	9.0	15.0	4.0	47.0	0.0	6.0	7.0	2.0	12.0	2.0	14.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0
Victivallales	14.5	66.0	176.5	9.0	46.5	621.5	123.5	7.0	246.0	27.0	309.0	140.0	2.0	252.5	8.0	15.5	73.0	260.0	299.0	106.5	42.0	1.0	144.0	80.0	0.0	131.0	57.0	37.0	154.0	67.5	236.0	574.0	100.0	200.5	250.5	1049.0	138.5	1006.0	220.0	515.0	296.0	1.0	0.5	0.0	0.0	0.0	1.0	2.0	0.0	76.5	235.5	1.0	108.0	102.5	142.0
Anaerolineales	75.0	139.5	812.5	38.0	156.0	1598.0	339.5	46.5	701.5	133.5	1570.5	825.5	5.0	822.0	21.0	64.5	363.0	839.0	655.0	324.5	298.0	2.5	363.0	335.0	4.0	925.5	198.0	240.5	746.5	254.5	433.5	1176.5	60.0	785.0	788.5	1012.5	603.0	1239.0	688.5	2008.5	1415.5	1.0	0.0	1.0	3.0	4.0	0.0	4.0	2.0	161.5	985.5	3.0	438.0	333.5	971.0
Gloeobacterales	65.0	123.5	728.5	17.0	80.0	1123.0	445.0	30.5	586.0	113.5	1249.0	431.5	3.0	636.5	43.0	40.5	314.5	588.0	723.0	254.0	208.0	4.0	463.0	240.0	2.0	599.5	241.0	168.5	669.0	296.0	151.0	1043.0	77.0	765.0	566.5	710.0	548.5	830.5	856.0	1164.0	3173.0	0.0	2.5	0.0	3.5	3.0	3.0	3.0	5.0	190.0	733.5	0.0	267.0	259.5	322.5
Bryobacterales	126.5	160.0	854.5	49.5	101.0	2072.0	436.0	44.5	713.0	139.5	1766.5	342.5	4.0	751.0	107.5	48.5	336.5	825.5	1335.0	334.5	277.5	3.5	604.5	335.0	6.0	684.5	164.0	277.5	543.5	274.0	1188.5	1114.0	115.5	829.5	998.0	917.5	591.0	1312.5	823.0	2200.0	1212.5	1.0	2.5	1.5	3.0	2.5	4.0	3.5	4.0	244.5	1018.0	1.0	242.5	330.0	413.0
Kordiimonadales	4.5	10.5	131.0	1.5	12.0	91.5	56.0	1.0	33.5	2.0	124.0	52.5	0.0	52.5	19.0	51.5	14.5	54.0	113.0	99.5	25.5	0.0	24.5	15.5	0.0	65.0	5.5	31.5	81.0	21.0	15.5	77.5	19.5	36.5	49.5	86.0	36.5	123.0	78.5	137.5	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	40.5	75.0	0.0	14.0	17.0	58.5
Ktedonobacterales	14.5	60.0	368.5	9.5	12.5	382.0	218.0	7.5	239.0	29.5	327.0	138.0	1.5	190.5	14.0	8.0	68.0	190.0	304.5	132.5	91.5	4.5	205.5	110.0	1.0	160.5	50.0	101.5	202.0	82.5	75.5	346.0	8.5	203.5	232.0	212.5	134.5	342.5	235.5	578.5	561.0	0.0	1.0	1.0	0.5	2.0	1.0	0.5	3.0	78.0	392.5	0.0	119.5	130.0	92.5
Catenulisporales	126.5	212.0	1048.5	20.0	302.0	1833.0	820.0	164.5	3085.0	210.0	1066.5	899.5	6.5	675.0	122.5	308.0	727.0	437.5	1690.5	767.0	370.5	7.5	698.0	631.5	5.0	1420.5	439.5	322.0	1316.0	816.5	406.0	979.5	50.0	870.5	493.0	872.0	578.5	991.5	1207.0	2230.5	1378.5	3.5	2.5	4.0	2.0	3.0	2.0	4.0	4.0	514.0	1446.0	4.0	1072.0	900.0	1894.5
Opitutales	622.0	1266.0	8048.5	239.5	617.5	11324.5	2839.5	254.0	6431.5	840.0	10868.5	3592.5	37.0	6273.0	525.0	471.0	1884.5	6116.0	11222.0	3459.5	2535.0	39.0	13285.0	2460.5	27.5	5400.5	3046.0	1704.5	5231.0	2919.0	1981.5	7772.5	751.5	5954.0	6172.5	6440.5	3780.0	9452.5	7027.0	15885.0	10945.5	12.0	10.0	18.0	12.0	24.5	27.0	33.5	38.5	2284.0	10470.5	20.5	2518.5	2897.5	4594.0
Puniceicoccales	25.0	114.5	274.0	8.0	41.0	460.5	162.5	10.0	237.5	30.0	564.0	197.5	2.0	184.0	21.0	15.5	105.5	240.0	424.5	166.5	134.5	3.0	399.5	92.0	3.0	361.0	104.5	80.0	211.5	189.0	220.5	341.5	51.5	230.5	299.0	357.0	230.5	493.5	234.0	841.0	492.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	76.0	327.0	1.0	72.0	99.0	333.5
Desulfarculales	18.0	62.5	138.5	11.5	39.5	328.5	101.5	1.5	132.0	30.0	329.5	73.5	1.0	220.0	8.0	9.0	54.5	156.5	198.0	149.0	131.0	1.0	102.0	79.0	3.5	221.0	65.0	44.0	266.0	41.0	117.5	311.5	28.0	205.5	239.0	325.5	118.0	371.0	222.5	450.0	268.5	0.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	68.5	221.5	1.0	15.0	86.5	294.5
Thermolithobacterales	2.5	1.0	14.5	0.5	3.0	18.0	5.0	0.0	8.0	5.0	38.0	4.0	0.0	6.5	0.0	3.0	5.0	9.0	47.0	7.0	0.0	0.0	13.0	13.5	0.0	0.0	0.0	0.0	0.0	4.5	1.0	7.0	11.0	13.5	19.0	19.0	10.5	8.0	22.0	44.5	23.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	11.0	0.0	0.0	14.0	26.0
Haloplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.5	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Caldilineales	88.5	254.0	584.5	25.0	71.5	1431.5	636.5	41.5	679.0	127.5	890.0	609.0	2.0	760.0	55.5	97.5	232.5	580.0	648.5	774.5	187.5	2.5	381.5	349.5	9.0	1140.5	159.0	325.0	1038.5	288.5	663.5	938.5	101.0	558.5	762.5	814.5	395.5	1426.5	693.0	1362.5	876.0	1.0	0.0	1.0	3.0	1.0	2.0	3.5	8.0	187.5	767.0	1.5	179.5	216.0	460.0
Natranaerobiales	34.5	34.5	263.0	9.0	26.0	405.0	101.0	25.0	137.5	19.5	561.0	139.0	1.0	173.5	18.0	24.0	49.5	146.0	262.0	55.5	25.0	2.0	77.5	64.5	0.0	170.5	46.5	76.5	136.5	95.5	72.0	347.5	28.0	200.0	219.0	236.5	116.5	245.0	303.5	327.5	451.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	47.5	234.0	2.0	137.5	93.5	279.5
Sneathiellales	0.0	1.0	26.0	0.0	0.0	19.5	3.0	0.0	0.0	1.0	15.0	7.5	0.0	18.5	1.0	3.0	0.0	6.5	16.5	13.0	1.0	0.0	8.0	3.0	0.0	15.5	1.0	0.0	1.0	2.0	0.0	20.0	1.0	19.0	28.0	7.0	10.5	10.0	28.0	3.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	2.0	1.0
Erysipelotrichales	238.5	4134.5	2455.0	167.5	1344.5	5821.5	1740.0	1853.0	4748.5	555.0	6491.5	30203.0	30.0	3587.0	469.0	203.5	1132.5	3299.5	4325.5	1233.5	8836.5	25.0	1914.5	1177.5	12.5	2461.0	1014.0	1043.5	5432.5	1560.0	1271.5	7984.0	237.5	9536.5	14547.5	37367.0	1875.0	4655.0	4388.5	7066.0	22806.0	11.0	10.0	11.5	13.0	32.5	26.0	27.5	33.5	1075.0	5777.0	16.0	2014.0	1294.5	4410.0
Acanthopleuribacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holophagales	53.0	141.0	696.5	59.0	93.0	1700.5	459.5	29.5	624.0	130.5	1308.0	340.5	4.0	787.5	33.0	51.5	268.0	763.5	795.0	467.5	255.0	3.0	490.0	272.5	4.5	532.5	201.0	524.5	506.0	271.5	206.5	1070.5	80.0	708.0	795.5	725.5	390.0	1047.5	768.5	1399.0	1014.5	1.0	1.5	0.0	1.0	2.0	2.0	4.0	2.0	143.0	861.0	0.5	141.0	196.5	1090.5
