genus	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3
1779134.0	28.5	52.0	330.5	8.0	54.0	433.0	114.0	13.5	282.5	47.5	531.5	170.0	0.0	291.0	23.0	15.0	50.5	351.5	330.0	118.0	104.0	1.0	161.5	129.5	1.0	160.5	42.0	66.0	445.5	132.5	478.5	450.0	4.5	192.5	317.0	323.0	176.5	570.0	412.0	538.0	466.5
1783344.0	8.0	23.0	132.0	3.0	12.5	219.5	62.0	22.5	162.5	25.0	334.0	114.0	2.0	114.0	3.0	0.0	25.0	138.5	132.0	112.0	41.0	2.0	102.0	53.0	1.0	159.0	25.0	20.0	91.0	14.5	74.0	177.0	12.0	95.0	311.0	183.5	107.5	143.5	113.0	451.0	310.5
1803398.0	18.5	58.0	252.0	11.0	27.0	436.0	89.0	3.0	152.0	47.0	604.0	141.0	3.5	307.0	7.0	15.0	113.0	275.5	274.5	134.0	126.5	0.0	190.5	149.5	2.0	226.0	95.0	115.5	168.0	143.0	65.5	355.0	18.0	193.5	211.0	260.5	165.0	380.0	372.0	1016.0	725.0
1804992.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
1836787.0	1.0	15.0	55.0	1.0	71.5	65.0	20.0	2.0	20.0	10.0	163.5	34.0	1.0	67.5	1.0	2.0	7.0	59.5	19.0	20.0	13.0	1.0	35.0	12.0	0.0	57.0	20.5	15.0	32.0	11.0	7.0	90.5	1.0	79.0	96.5	42.0	41.0	57.0	27.0	93.0	106.5
1843488.0	37.5	136.5	681.0	26.5	68.0	807.0	369.5	340.0	501.0	223.0	866.5	2269.5	6.0	421.5	20.5	63.0	242.5	533.0	575.5	151.0	157.0	3.5	209.0	245.0	5.0	764.0	182.0	120.0	214.5	117.0	184.5	827.5	88.5	487.5	564.5	1311.0	254.5	693.0	765.0	894.0	1064.5
1843489.0	662.0	6658.0	9513.5	247.0	671.5	24358.0	13373.5	1306.0	7471.5	1313.0	8417.5	9245.5	72.5	3564.5	612.5	700.5	6580.0	2779.0	11303.0	1862.5	2238.0	49.0	5020.0	17204.0	45.0	8552.0	1865.5	2425.5	11259.5	4975.5	2366.0	7195.5	349.5	4370.0	4522.0	31817.0	2486.0	11181.5	7550.0	29379.0	20270.0
1853223.0	60.0	81.5	1031.5	28.0	167.5	846.0	247.5	24.5	596.5	158.0	3078.5	416.0	5.0	1651.5	21.0	49.5	201.5	543.0	1450.0	472.0	216.0	7.5	1276.5	357.5	6.0	704.5	98.5	120.5	852.5	264.5	309.0	1189.0	53.0	668.5	913.5	713.0	447.0	981.5	768.0	1747.5	1423.5
1853224.0	0.0	4.0	0.0	4.0	0.0	29.5	19.0	1.0	48.0	19.0	9.0	10.0	1.0	14.0	3.0	5.0	3.0	16.5	8.0	15.0	8.0	0.0	4.0	7.0	0.0	80.5	15.0	2.0	18.5	1.0	16.0	16.0	0.0	33.5	1.0	40.0	0.0	12.0	51.5	120.0	16.0
1853229.0	1693.5	4531.5	23358.5	847.0	3119.5	40766.5	8804.5	586.5	17457.5	3518.5	43848.5	13031.5	109.0	21213.5	996.0	1507.0	8540.5	23185.5	16999.0	12565.5	7556.5	124.5	15149.0	12143.5	108.0	19315.5	5205.5	6751.5	22987.5	8533.5	6484.0	31516.0	2263.5	17451.5	23675.5	24564.0	13085.0	34221.5	24809.0	56464.0	40120.0
1860137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1890424.0	2743.5	4277.0	31033.0	1147.0	2110.5	39700.0	16844.0	1262.5	19749.5	3694.5	45260.0	16685.0	148.5	16990.0	1504.5	1533.5	8434.0	20131.0	24103.0	12171.5	11619.0	133.5	20684.0	9476.0	112.0	23501.0	6283.5	6871.5	29128.0	10582.5	7214.0	27272.0	2189.5	28034.5	18973.5	22759.0	16027.0	39483.0	26213.5	62238.5	116399.5
1890443.0	51.5	51.0	199.5	16.0	19.0	514.0	219.5	15.5	241.5	14.0	351.5	170.0	1.0	217.5	16.5	22.0	149.5	224.5	441.5	108.0	106.0	2.0	151.0	71.5	0.0	301.0	105.0	97.0	338.0	301.5	93.0	332.5	13.0	357.5	185.0	212.5	209.5	326.0	335.0	320.5	1227.5
1890505.0	244.0	642.5	2601.0	90.5	202.0	4201.5	1204.0	112.0	2322.5	372.0	3250.5	1294.5	12.5	1219.5	206.5	231.0	790.0	2047.0	2133.0	1249.0	856.0	13.0	3753.5	953.0	13.5	2208.0	810.0	887.0	2798.0	1884.0	582.5	2544.0	235.5	2365.5	1599.5	2024.5	2642.0	3970.5	2144.0	6106.0	133799.5
1890940.0	67.5	208.5	642.0	30.0	51.0	1225.5	1022.0	52.5	319.0	112.5	1134.0	350.5	5.5	616.5	52.0	37.0	239.5	474.5	1052.5	291.0	79.5	1.0	375.5	224.0	7.0	539.5	207.5	163.5	595.5	361.5	144.5	731.0	68.0	519.0	593.5	809.0	316.5	792.5	536.0	1208.5	974.5
1921002.0	167.0	533.0	2106.5	87.5	4047.5	5665.0	670.5	58.0	1454.0	287.0	3187.0	1261.5	5.0	1834.0	257.0	166.5	1007.0	1760.5	1509.5	1024.0	521.5	4.0	1183.5	753.5	11.5	1447.5	414.5	676.0	2228.0	498.0	550.5	3954.5	453.0	1545.0	2588.5	2058.0	1246.5	2566.5	1849.0	4660.0	3630.0
1921567.0	0.0	10.0	18.0	2.0	0.0	44.0	14.5	0.0	70.0	2.0	12.5	25.0	0.0	40.0	1.0	0.0	6.5	13.0	21.0	11.0	0.0	0.0	37.0	9.0	0.5	9.5	5.0	1.0	63.0	0.0	10.0	53.0	1.0	40.5	28.0	25.0	21.5	4.5	17.0	44.0	122.0
1921782.0	5.0	14.5	63.0	7.0	9.5	143.0	64.0	4.0	30.5	21.0	239.5	65.0	1.0	87.5	4.0	6.5	20.0	62.5	90.5	51.0	26.0	0.0	52.0	32.0	0.0	27.0	6.0	34.0	127.5	50.0	56.0	84.0	6.0	87.0	112.5	194.0	86.5	78.0	92.5	207.5	179.0
1936988.0	167.5	335.5	2229.0	75.0	474.5	4021.5	838.5	65.0	1363.0	288.0	3914.5	964.0	7.0	2221.0	88.0	124.5	595.0	2024.0	2330.0	818.5	721.0	13.0	1172.5	734.5	7.0	1418.0	443.5	489.5	1415.0	785.0	536.0	2642.0	134.5	1883.0	2109.0	2078.5	1155.5	2550.5	1827.0	3819.5	2901.0
1955042.0	392.5	651.5	3820.5	235.5	444.5	7130.5	1140.0	97.0	1885.0	785.5	7031.0	2487.5	25.0	1839.5	178.0	232.0	1114.0	2872.5	1676.0	4180.5	1715.5	19.0	1304.5	1696.0	24.5	3429.5	485.0	1329.5	3715.0	1109.5	1247.0	5659.0	235.0	3781.0	4222.0	5093.0	4277.5	8969.0	5722.0	9001.5	9199.0
1962852.0	12.0	27.5	56.0	6.5	24.0	171.5	41.0	4.0	66.5	22.0	142.5	61.0	1.0	117.0	4.0	12.0	48.0	92.5	127.0	60.5	174.5	0.0	53.5	66.5	0.0	91.5	20.0	36.0	68.5	21.5	379.0	134.0	12.0	109.0	98.0	79.5	79.5	177.0	72.0	161.0	255.5
1963360.0	416.0	931.5	4533.0	220.5	726.0	7897.5	1341.0	125.5	3041.5	744.0	9144.5	3526.5	25.0	3239.0	335.5	330.0	1588.5	4202.5	3360.0	3343.5	2332.5	23.0	3161.0	2070.0	21.5	4007.5	1097.0	2130.5	4955.5	2000.5	1817.5	5743.0	390.0	4552.0	3770.0	5666.5	4105.5	8258.0	5205.5	12186.0	8865.0
1968909.0	2.0	7.0	15.0	0.5	6.0	60.0	7.0	2.5	23.5	6.0	25.0	16.0	0.0	9.0	4.0	0.0	7.0	4.0	20.5	40.0	22.0	0.0	38.0	19.0	0.0	82.0	6.0	5.0	37.5	30.0	8.0	36.0	49.0	32.0	34.0	31.0	16.0	57.0	39.0	57.0	79.0
1970189.0	115.0	364.5	1956.5	71.5	442.0	3899.5	834.0	59.5	1719.5	359.5	3112.0	1171.0	12.0	1831.0	113.0	136.5	543.0	2202.5	2192.5	820.0	576.5	11.0	884.0	706.0	5.0	1739.0	367.0	472.0	2353.5	1308.5	506.0	2688.0	197.0	1783.0	2285.5	2240.5	1284.0	2720.5	1920.5	3796.0	2822.0
1980410.0	555.5	624.5	1309.5	424.5	405.5	1805.0	1641.5	574.0	2577.5	499.0	1499.5	4147.5	16.0	716.0	526.5	617.5	1504.5	690.5	1307.5	1418.5	1761.5	11.0	1324.5	1634.0	10.5	803.5	725.5	788.5	2428.5	1180.5	2328.5	5431.0	271.5	1112.5	1199.5	1543.0	1505.5	2721.0	1778.0	1579.5	1477.0
2024973.0	70.5	87.5	388.0	39.0	108.5	848.5	182.5	13.5	478.0	45.0	668.0	254.0	0.5	712.0	9.0	34.5	149.5	366.0	414.5	211.0	102.0	3.0	230.5	153.0	4.0	313.0	95.5	128.0	350.5	330.0	90.5	404.0	54.0	294.5	281.0	458.0	270.5	558.5	507.0	929.0	644.5
2024979.0	181.5	801.5	1647.5	71.5	239.0	3550.0	790.0	50.0	1575.5	193.0	2613.5	1052.0	11.5	1535.5	316.5	145.5	618.5	1732.5	2304.5	719.0	657.0	10.0	850.5	639.5	9.0	1416.0	348.0	484.5	1591.5	510.0	556.0	2156.0	176.0	1354.5	1591.5	1720.5	1272.5	2630.5	1593.5	3724.0	2778.5
2039638.0	217.5	440.5	2278.0	112.5	255.0	3594.0	880.0	76.5	1431.0	391.0	4080.5	1484.0	15.5	2090.5	213.0	190.0	867.5	2425.0	1576.0	1180.0	934.5	12.0	1422.5	942.5	10.5	1839.5	707.0	756.5	2538.0	1175.0	626.0	3076.0	296.0	1604.0	2213.0	2706.5	1532.5	2900.0	2821.5	6177.0	3721.5
2066484.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	17.0	0.0	19.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	2.0	0.0	5.0	1.0	2.0	1.0	9.0	2.0	0.0	1.0
2066490.0	40.0	117.0	529.5	15.5	57.0	599.0	444.0	34.5	340.5	75.5	592.5	952.5	1.5	256.5	92.5	20.0	134.0	328.0	543.5	498.0	140.5	1.0	458.5	138.5	1.5	333.5	125.0	157.0	493.0	209.5	164.5	389.0	12.0	334.0	393.0	443.5	220.5	822.5	548.0	1435.5	764.0
2109260.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	22.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138246.0	9.0	57.5	190.5	10.0	45.0	503.0	53.0	3.0	150.0	19.0	306.0	100.0	2.0	291.0	1.0	2.0	55.0	253.5	235.0	91.0	45.0	1.0	164.5	54.5	0.0	66.5	36.0	41.0	75.5	35.0	44.0	454.0	40.0	113.5	264.0	225.5	107.0	312.5	167.0	285.5	187.0
2169561.0	14822.0	10006.0	89696.0	6831.0	32516.5	159981.0	204575.0	20917.0	94644.0	28908.0	741788.5	573735.0	555.0	267966.0	48580.5	1945.5	62046.5	10852.5	40916.0	6864.5	57537.5	393.0	21588.5	354988.5	269.5	31616.0	8095.5	44724.0	118459.0	796937.0	65264.0	63900.0	618.0	44720.0	3034.0	81779.5	11109.0	23072.0	71307.5	130278.0	237298.0
2202723.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0
2211217.0	0.0	5.0	6.0	0.0	0.0	20.0	1.5	0.0	3.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	13.0	6.0	0.0	4.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	50.5	0.0	14.0	8.0	9.0	0.0	6.5	6.0	0.0	28.0
2315420.0	30.5	56.0	412.5	21.0	42.0	556.0	181.5	9.0	221.5	54.0	550.5	208.0	2.0	241.5	37.0	31.0	77.5	488.5	381.5	181.0	85.5	1.0	171.5	118.0	2.0	196.0	80.0	85.0	210.5	105.0	107.0	473.0	26.0	294.5	354.0	460.0	222.0	519.5	433.5	964.0	461.0
2483366.0	52.0	117.5	602.0	27.0	80.5	1121.0	271.5	38.0	476.5	108.5	889.0	302.0	6.0	585.0	45.0	45.5	276.0	644.0	920.0	261.0	135.5	3.0	454.0	267.0	1.0	513.5	83.0	165.5	567.5	235.5	495.0	856.0	116.0	582.0	605.5	715.5	365.0	989.5	593.5	1487.0	922.5
2495577.0	22.0	28.0	106.0	4.5	15.0	164.0	35.5	5.0	74.5	14.0	110.0	47.0	1.0	68.5	5.0	25.0	69.5	76.0	87.0	92.5	19.5	0.0	47.5	34.0	0.0	79.0	17.0	28.5	130.5	81.5	31.5	91.5	0.0	56.0	50.0	117.0	38.0	150.0	118.0	141.5	199.5
2495578.0	23.5	19.5	243.5	1.5	12.0	179.5	65.5	8.5	208.5	7.0	292.0	149.0	1.5	51.0	19.0	31.5	70.0	51.0	193.5	131.0	19.5	1.0	76.5	43.0	1.0	193.0	47.5	27.0	143.0	67.0	46.0	110.0	11.0	134.5	56.0	131.0	50.0	137.5	126.0	172.0	243.5
2497644.0	58.0	115.0	705.5	40.5	53.5	805.0	136.0	10.0	461.0	126.0	950.5	301.5	1.0	669.0	76.0	38.5	201.5	682.0	333.0	337.5	226.0	3.0	357.5	327.5	4.0	751.5	177.0	229.5	790.5	150.5	170.0	811.0	86.0	492.0	522.5	772.5	366.5	950.0	696.5	1923.0	1185.5
2499411.0	0.0	0.0	30.0	0.0	1.0	9.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	5.0	0.0	0.0	1.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	4.0	1.0	6.0	0.0	0.0	5.0	0.0	0.0	2.0	7.0	3.0	5.0	5.0	10.0	1.0
2562243.0	0.0	2.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2691354.0	380.0	900.5	5840.5	180.0	505.0	9143.0	2255.0	159.5	2928.5	817.5	7348.5	2703.0	22.0	4905.5	309.0	292.0	1523.0	5073.0	4179.0	2173.5	1483.5	26.0	3630.0	2038.5	21.5	4893.5	945.0	1229.5	4865.0	1654.0	3231.0	7843.0	630.0	3934.0	5233.0	5615.0	3771.0	6415.5	5450.5	12038.0	6845.0
2691355.0	101.5	350.5	1963.5	63.5	181.5	3117.5	432.5	32.0	883.5	258.0	3460.5	829.5	9.0	1614.0	61.0	108.0	446.5	1559.0	788.0	921.5	516.5	5.0	661.5	627.0	15.0	1641.0	388.5	429.0	1443.0	472.0	429.0	2602.0	325.5	1248.5	1780.0	1856.5	1159.5	2109.0	1795.5	4152.5	1711.5
2691356.0	232.5	633.5	4534.5	96.5	379.5	4950.0	1555.5	79.0	1675.5	469.5	4928.5	1502.0	27.5	2840.5	152.0	181.5	908.0	3142.5	1341.5	1306.5	870.5	18.0	1307.5	1090.0	12.5	2836.5	685.0	882.5	2424.0	1047.5	1342.0	4053.5	387.0	3950.5	3847.5	3056.0	1918.5	3635.5	2868.0	5217.5	3848.0
2732011.0	76.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	64.0
2732094.0	7.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	24.0	4.0	0.0	6.5	1.0	0.0	0.0	0.0	14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.5	0.0
2732414.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	13.0	1.5	0.0	9.0	0.0	3.0	3.0	0.0	14.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	1.0	14.0	0.5	3.0	0.0	0.0	3.0	4.0	4.0	5.0	3.0	0.0	26.5
2732501.0	0.0	4.0	66.0	0.0	1.0	43.0	1.0	1.5	51.0	1.0	77.0	6.0	1.0	17.0	0.0	4.0	5.0	28.0	9.0	6.0	0.0	1.0	5.0	16.0	0.0	10.0	0.0	70.5	8.5	0.0	1.0	67.5	0.0	158.5	14.0	32.5	11.0	0.0	6.0	21.0	6.0
2732502.0	8.0	7.0	7.5	1.0	1.0	21.0	6.5	1.5	6.0	196.5	53.5	10.0	0.0	11.0	0.0	1.0	0.0	19.0	27.0	18.0	9.5	0.0	4.0	6.0	0.0	15.0	0.0	12.5	18.0	0.0	9.0	53.0	0.0	36.0	22.0	17.5	4.0	8.5	13.0	37.0	14.0
2732503.0	83.5	68.0	910.5	27.0	88.0	537.5	345.0	98.0	1828.0	42.5	329.0	1590.0	6.0	63.5	101.5	45.5	1055.5	65.5	283.5	281.0	259.5	4.5	423.5	675.0	3.0	906.5	124.5	472.0	1941.0	502.0	2183.0	5298.0	8.5	389.0	432.0	552.5	732.0	2109.5	1998.5	738.5	682.5
2732504.0	16.5	0.0	86.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	9.0	0.0	0.0	74.5	0.0	0.0	1.0	0.0	0.0	1.0	0.0
2732515.0	5.5	5.5	1.0	34.0	66.0	40.5	1.5	13.5	3.0	13.0	9.5	2.5	0.0	1.5	182.5	24.0	5.0	1.0	6.5	29.0	1.0	0.0	14.0	4.5	0.5	2.0	12.0	23.5	1.0	62.0	113.5	1.0	1.0	13.5	0.0	363.5	10.0	2.0	13.0	1.5	0.5
2732524.0	19.5	54.0	272.0	24.0	13.5	538.5	236.0	8.5	263.0	49.0	394.0	124.0	2.0	93.0	11.0	13.0	38.0	222.5	224.5	109.0	71.5	0.0	76.5	59.0	0.0	184.5	34.0	89.0	172.0	108.5	67.5	397.0	12.0	333.5	294.5	217.0	407.5	437.0	337.0	428.5	383.0
2732527.0	6.5	16.5	0.0	4.5	0.0	77.5	11.5	1.0	0.0	1.5	32.5	19.5	0.0	8.0	3.0	14.0	1.5	17.5	30.0	1.0	0.0	0.0	14.0	10.5	0.0	0.5	10.5	6.0	8.0	3.0	1.0	3.0	0.5	6.0	4.0	14.0	1.0	0.0	2.5	0.0	55.0
2732532.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	21.0	0.0	0.0
2732533.0	0.5	10.0	14.5	3.0	1.0	23.5	0.0	1.0	0.0	1.0	99.5	66.0	0.0	0.0	0.0	3.5	1.0	7.0	1.0	0.0	13.0	0.0	0.0	5.0	0.0	35.0	1.0	0.0	0.0	9.5	7.0	1.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	22.0
2732534.0	4.0	45.0	114.0	6.0	13.0	231.0	67.0	0.0	30.0	37.0	162.0	96.5	0.0	190.0	4.0	0.0	16.0	133.5	217.5	33.0	12.0	1.0	71.0	33.5	1.0	81.0	14.0	0.0	35.0	17.5	23.0	177.0	5.5	71.0	131.5	178.0	38.0	117.5	67.0	205.5	216.0
2732536.0	0.0	0.5	24.5	0.0	0.0	9.5	9.0	0.0	5.0	2.0	3.0	0.0	0.0	3.5	0.0	1.0	2.0	1.5	14.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	0.0	1.0	78.5	0.0	4.0	8.5	1.0	13.0	26.0	0.0	10.0	0.0
2732539.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	11.5	0.0	0.0	4.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	261.5	0.0	0.0	0.0	0.0	0.0	16.0	0.0	6.0	7.0	1.0	15.0	3.0	0.0	0.0	1.0	0.0	40.0	150.5
2732540.0	26.0	53.5	7.0	0.0	0.0	24.0	0.0	4.0	0.0	1.0	2.0	55.0	1.0	9.0	10.0	5.0	6.5	6.0	66.5	14.0	15.0	1.0	317.0	122.5	0.0	158.5	28.0	54.0	40.5	20.0	144.0	59.0	1.0	539.0	0.0	57.0	0.0	59.0	17.0	0.0	1.0
2732541.0	878.5	1658.5	8955.0	543.5	1978.5	12388.0	4558.0	780.0	9128.0	1574.5	12598.5	10401.0	61.0	3897.0	1279.5	1124.0	4923.0	4458.5	8458.0	4308.0	3654.5	35.5	5752.0	3408.5	37.5	9386.5	2538.5	3788.0	11287.0	5251.5	3582.0	22968.0	618.0	8395.5	6119.5	11336.5	5154.5	12455.0	9892.0	17590.5	18423.5
2732542.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2732543.0	23.0	63.0	20.0	12.5	24.0	43.0	18.5	3.5	40.0	30.0	75.0	45.5	0.0	84.5	14.5	25.0	2.5	138.0	112.5	9.0	66.5	2.0	46.0	70.5	1.0	19.5	32.5	31.0	18.0	129.0	2.0	68.0	50.0	46.5	94.0	53.5	14.5	59.0	27.0	78.0	9.0
2732544.0	428.5	687.0	5000.5	148.5	545.0	5161.5	1372.0	355.0	2378.0	404.0	4105.5	3336.0	25.0	1276.0	297.5	505.5	2489.5	4847.5	3131.5	2206.5	1771.0	21.0	2953.0	10091.0	20.0	3328.5	771.5	4675.5	4660.0	1254.0	1038.0	5433.0	135.0	5323.0	1941.0	4898.0	1755.0	4656.0	2669.5	12499.0	19666.5
2732545.0	595160.5	530506.0	1571663.5	536.0	64.0	1527.5	1464.0	1391.0	3179.0	372.5	819.5	4532.0	3985.5	2102.5	3884858.5	320950.5	8583224.5	419127.0	1105260.0	1671712.0	172517.5	4087.5	4864481.0	6104.0	3442.0	66226.0	3327.0	5125.5	6028.5	17526.5	1834343.5	1506370.0	1568.0	1855.0	1800.5	2153.0	2232.5	1379.5	3688.5	31242.0	130.5
2732546.0	1.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	8.0	1.0	0.0	10.0	20.0	0.0	0.0
2732548.0	6.0	10.0	149.0	2.0	24.0	114.0	23.0	0.0	60.0	10.0	151.0	46.0	1.0	55.0	5.0	9.0	18.0	79.0	55.0	21.0	57.0	0.0	21.0	38.0	0.0	7.0	32.0	31.0	85.0	12.0	29.0	149.0	1.0	40.0	89.0	65.5	181.5	153.0	84.0	335.0	157.0
2732549.0	829.0	3638.5	10584.0	602.5	1425.5	15434.0	8248.5	410.5	7650.5	1080.0	15327.5	16180.5	95.0	4790.5	1152.5	6084.0	17742.0	5496.0	10414.0	15782.5	2976.5	49.0	11306.0	4147.0	65.5	11455.0	3717.0	5403.5	34802.5	3370.5	14129.5	164016.5	689.5	11417.5	7402.5	12863.0	10594.0	24163.0	9303.0	14899.5	31264.0
2732550.0	2.0	35.5	43.0	3.0	4.0	115.0	26.0	4.0	96.0	0.0	621.5	96.0	1.0	17.0	12.0	14.5	27.0	36.0	154.0	169.0	17.0	0.0	398.5	1.0	0.0	86.0	8.0	21.5	71.0	15.0	33.0	202.0	6.0	77.5	79.0	108.0	124.5	45.0	51.5	380.0	122.0
2732551.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	5.0	0.0	3.0	0.0	28.0	0.0	0.0
2732553.0	0.0	2.0	23.0	0.0	6.0	20.0	20.0	0.0	4.0	11.0	19.0	0.0	0.0	5.0	0.0	2.0	14.0	26.0	0.0	0.0	9.0	0.0	16.0	8.0	0.0	33.0	0.0	14.5	40.0	6.0	2.0	15.0	0.0	6.0	7.0	20.5	3.0	16.0	1.0	49.0	54.0
2732554.0	0.0	9.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	4.0	12.0	0.5	0.0	4.0	2.0	0.0	1.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	88.0	13.0	21.0	5.0	0.0	41.5	12.0	11.0	0.0	11.0	7.0	2.0	3.0
2732555.0	13.0	23.5	150.0	5.5	7.5	198.0	52.5	8.5	71.5	22.5	113.5	43.5	0.0	179.5	11.0	5.0	36.0	149.0	122.5	74.0	54.0	0.0	48.5	40.5	1.0	76.0	45.0	66.5	142.5	81.0	67.5	150.0	2.0	88.0	109.5	92.5	51.0	209.0	166.5	253.0	228.5
2732559.0	12.0	6.5	0.0	0.0	0.0	1.0	0.0	1.5	0.0	3.0	22.0	0.0	0.0	25.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
