NAME	platelet	erythroid	neutrophil	monocyte	macrophage	myeloid prog	dendritic cell	basophil	mast cell	b cell	plasma cell	plasmablast	t cell	nk cell	ILC	HSPC	thymocyte	adventitial cell	fibroblast/mesenchymal stem cell	pericyte cell	smooth muscle cell	stromal cell	endothelial cell
ZFAND2A	109.406516642929	10.8996935049978	1.0	21.4553017300008	123.265879770131	11.0226448676254	82.5738839662278	12.9144298323187	99.8032499608141	112.156800032498	121.855399442487	17.2890439914016	92.6474854095071	74.2585161182344	42.2629206107625	39.557330199627	1.0	29.9111034115707	27.5593591147273	79.9206219702715	38.4112238519841	12.5438178229782	56.2227305652972
ZFAND2B	196.854868380252	33.4350288858793	39.9591878651679	49.7546226805182	16.7287608104691	42.7622330659482	30.0832945556073	8.48650901264646	24.1513411798845	61.7878967735269	28.840343157508	16.2308182647297	123.307185847674	73.7278986273087	66.1897916044634	95.6852649473956	122.623464569056	55.6099997220632	40.3075491148086	23.4950400029841	66.9617250994841	15.8947400379086	41.8951367837636
ZFAND3	260.7475922775	27.3727776012423	64.5306992767893	104.082891119229	126.779428606212	34.9138126425624	265.511484085792	41.7191592932723	85.5517908345466	37.7900158032057	48.9608470183112	16.2308182647297	1.0	35.3071159897663	39.7591136607628	37.4211821971617	78.4238173167523	56.5992131571604	82.5710034350012	53.5441750944652	89.8600641060389	158.473981477959	91.8794434317919
ZFAND4	1.0	1.0	1.0	10.8994368834758	13.7855504143348	21.0111530695528	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25.8591856650269	45.0640136964012	90.0565590860304	1.0	1.0	1.0	12.2644738903485	1.0	1.0
ZFAND5	114.818934822758	78.4179693948396	503.541649974615	662.904249607599	466.268213533808	116.711739119657	2088.32054935099	215.615463401472	830.449390516278	217.39942277863	41.9783718901856	42.7127359617053	328.840757559146	354.582910163945	156.330895945692	475.379882191225	127.928895366229	746.177065048617	802.552375308698	527.636583016561	219.019368067061	257.174625742054	409.281478951744
ZFAS1	248.659320915588	308.734918055506	640.600633633706	1120.42595158696	490.011671387364	1187.6591790607	1414.74195089587	608.913303971151	1426.73747095824	1111.25851624502	92.068244450368	137.156910142845	1559.24684526927	323.96699227953	1599.13272442057	1903.74319580773	508.165070042763	646.375470104755	763.549884967838	485.920864168805	448.899060672147	1589.36364460362	540.225262631709
ZFAT	1.0	6.09426017763785	1.0	37.1781146009326	1.0	8.27729827148991	1.0	1.0	1.0	57.7245932162332	24.0417675914195	27.7685246910827	1.0	1.0	1.0	13.6068315754676	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZFC3H1	1.0	27.3195856763927	76.7349660275233	45.448417773768	38.4113260470708	150.760958328842	81.3023070530463	45.3742932903535	92.9142782780455	80.2164684411012	20.8949033050563	86.8475568739564	151.587824253062	186.477235724261	199.777298088608	128.420662867556	127.571482702398	74.0798915755366	89.7065347170447	58.7040484650609	45.1760000045641	139.949166264664	58.390413261445
ZFHX2	1.0	1.0	1.0	30.010779114234	1.0	1.0	22.0084033613445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZFHX2.AS1	1.0	1.0	1.0	6.11500984453478	1.0	1.0	56.6287185445889	6.2476088001507	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.8153694084227	1.0	19.470895083214	7.41216726636936	1.0	1.0	1.0	15.7117906369796
ZFHX3	1.0	1.0	1.0	98.0607671489155	214.543544865134	47.4188540290781	60.4720043774033	89.4269339357445	36.0794268378509	72.3706410140125	1.0	1.0	1.0	1.0	39.3296024153495	19.3866474886562	1.0	546.343196921751	503.205738249854	574.664076899252	405.49044816227	162.105973800523	149.398965022732
ZFHX4.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZFP1	1.0	1.0	1.0	8.59737596934312	1.0	13.2029877368023	1.0	1.0	1.0	1.0	1.0	9.62265747459882	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2758457882733	19.8979706269341	12.4732041644809	1.0
ZFP14	1.0	1.0	1.0	1.0	1.0	35.6498761095937	26.5204709633349	45.0507855524734	1.0	17.6238504620901	1.0	32.7290407899966	137.104660392073	40.4484538054783	54.8431866504874	40.1026132128266	35.3356297804095	19.6404106043094	9.87570708744099	1.0	13.8451368550715	1.0	1.0
ZFP28	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.63178092936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0932080039366	1.0	1.0	1.0	42.6034881071722	25.9777984881839	1.0	1.0
ZFP3	1.0	1.0	1.0	1.0	1.0	8.77649620195783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0148609315981	19.3401170528842	1.0	7.79582079963593	1.0	1.0	1.0	1.0	1.0
ZFP30	1.0	1.0	1.0	1.0	37.8953804853577	9.17401081138363	26.6095062487195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.1417281883734	1.0	1.0	9.14101715711533	1.0	1.0
ZFP37	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.8195015899399	1.0	3.21082288971201	1.0	1.0	1.0
ZFP41	1.0	1.0	1.0	1.0	1.0	4.99522215796522	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.809898412408
ZFP62	1.0	6.52913746726736	1.0	1.0	1.0	34.3362639241831	1.0	19.8658376744701	1.0	77.0743228837226	6.2737462405256	10.679659130087	37.5939269349697	1.0	22.0148609315981	74.0102413291097	123.753737191174	19.470895083214	1.0	20.4718722100009	26.6301986884965	1.0	1.0
ZFP64	1.0	1.0	1.0	1.0	8.46503961683081	17.3921968707533	1.0	1.0	1.0	1.0	1.0	10.679659130087	1.0	1.0	1.0	23.6821738180378	1.0	1.0	1.0	1.0	10.2239234528625	1.0	75.1338560722057
ZFP69	1.0	1.0	1.0	1.0	1.0	3.42638575085109	27.3324204760902	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZFP69B	1.0	1.0	1.0	1.0	1.0	17.0343772934409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ZFP82	1.0	1.0	1.0	1.0	1.0	1.0	26.6095062487195	1.0	1.0	1.0	1.0	1.0	28.2115955519527	1.0	1.0	13.6068315754676	35.0147657623215	1.0	1.0	1.0	1.0	1.0	1.0
ZFP90	1.0	30.686672562016	1.0	69.0709805213502	24.821071258085	40.0622153267321	1.0	53.3930528323366	1.0	31.1719944191022	1.0	1.0	40.2494094491955	57.3115011861428	43.2776004483966	22.7308000406274	1.0	73.8345814024879	46.7476326811015	1.0	32.1082728383449	1.0	5.81201607503237
ZFP91	22.3333091382412	32.2170917633897	42.6903636710961	27.9105392241058	60.846341757951	131.92731538304	84.8979997905221	46.0763336862338	28.3623331582729	64.2079181783667	24.8346590127013	59.2070104180778	88.7235257883861	21.1850080197018	75.2181902556095	61.659553195207	1.0	39.4294088623953	81.5145120904719	74.1810354394553	72.0609829158849	122.053068085739	141.477374874609
ZFPL1	1.0	29.4858378826443	38.668203923966	45.7688689381073	47.2247183187617	37.155987492987	29.5871215043064	13.0459311353542	1.0	33.7318565418937	8.21967071977928	94.8614300755809	1.0	29.3927421295764	1.0	50.3379690462337	97.4134123736625	45.4580441093983	30.6779438354508	51.6295671894721	54.0663289172135	10.9025221890966	15.7495276615314
ZFPM1	76.9924503157329	43.8480436571939	1.0	46.4669640107596	36.7673040521073	84.8528488421847	31.4754235483436	73.1260762396339	47.5907331048071	1.0	18.6898434446767	1.0	41.2177101975626	149.636024844025	41.7661997833018	51.1781595315722	1.0	98.7787982764078	49.3497281607154	89.8768383676976	78.3830096998419	23.2340770548898	25.6646044547173
ZFPM2	1.0	1.0	1.0	1.0	1.0	9.27489355377069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	70.1657529529467	57.2626868222405	1.0	41.5216904782337	22.5126303332209	1.0
